date,match,position,country,player,try_scored,ball_carry_meters,ball_carry,beat_defender,line_break,passes,offload,total_turnovers_conceded,try_assist,points_scored,tackle_made,tackle_missed,total_turnovers_gained,kicks_from_hand,conversion_successful,penalty_goal_successful,drop_kick_successful,lineout_won_own_throw,lineout_won_steal,penalties_conceded,red_card,yellow_card
2020-12-27,sale_sharks_vs_wasps,13,Sale,Robert Du Preez,0,14,5,0,0,2,0,1,0,0,3,2,0,2,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,14,Sale,Luke James,0,10,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,15,Sale,Sam James,0,9,4,0,0,5,1,2,1,0,4,0,0,3,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,16,Sale,Curtis Langdon,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,17,Sale,Ross Harrison,0,6,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,18,Sale,WillGriff John,0,8,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,19,Sale,James Phillips,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,20,Sale,Sam Dugdale,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,1,Wasps,Tom West,0,7,6,2,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0
2020-12-27,sale_sharks_vs_wasps,2,Wasps,Tom Cruse,1,17,6,1,1,1,1,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,3,Wasps,Jeff To'omaga-Allen,0,1,6,0,0,3,1,0,0,0,8,0,3,0,0,0,0,0,0,1,0,0
2020-12-27,sale_sharks_vs_wasps,4,Wasps,Will Rowlands,0,26,16,1,1,3,1,0,0,0,5,0,1,0,0,0,0,0,1,1,0,0
2020-12-27,sale_sharks_vs_wasps,5,Wasps,James Gaskell,0,4,4,0,0,0,0,0,0,0,10,1,2,0,0,0,0,4,1,2,0,0
2020-12-27,sale_sharks_vs_wasps,6,Wasps,Ben Morris,0,4,7,0,0,2,1,0,0,0,6,2,0,0,0,0,0,3,0,1,0,0
2020-12-27,sale_sharks_vs_wasps,7,Wasps,Thomas Young,0,4,5,0,0,3,0,0,0,0,11,1,2,0,0,0,0,0,0,2,0,0
2020-12-27,sale_sharks_vs_wasps,8,Wasps,Alfie Barbeary,0,16,11,1,0,4,2,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,9,Wasps,Will Porter,0,14,4,3,0,37,0,0,1,0,4,0,1,4,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,10,Wasps,Charlie Atkinson,1,33,6,7,1,14,2,3,0,5,5,1,0,7,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,11,Wasps,Josh Bassett,0,33,2,0,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
2020-12-27,sale_sharks_vs_wasps,12,Wasps,Michael Le Bourgeois,0,9,6,0,0,6,1,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0
2020-12-27,sale_sharks_vs_wasps,13,Wasps,Paolo Odogwu,0,18,3,2,1,1,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,14,Wasps,Zach Kibirige,0,1,1,1,0,1,0,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,15,Wasps,Lima Sopoaga,0,0,3,0,0,8,0,2,0,16,1,2,0,2,2,4,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,16,Wasps,Tommy Taylor,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,18,Wasps,Simon McIntyre,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-12-27,sale_sharks_vs_wasps,20,Wasps,Tom Willis,0,2,3,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,21,Wasps,Dan Robson,0,14,2,0,0,27,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,22,Wasps,Jimmy Gopperth,0,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-12-27,sale_sharks_vs_wasps,23,Wasps,Juan De Jongh,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
